contig_2470	NP-PaPr00000001MP.bin.2.4
contig_2471	NP-PaPr00000001MP.bin.2.4
contig_2480	NP-PaPr00000001MP.bin.2.4
contig_2482	NP-PaPr00000001MP.bin.2.4
contig_2483	NP-PaPr00000001MP.bin.2.4
contig_2488	NP-PaPr00000001MP.bin.2.4
contig_2490	NP-PaPr00000001MP.bin.2.4
contig_2497	NP-PaPr00000001MP.bin.2.4
contig_2498	NP-PaPr00000001MP.bin.2.4
contig_2502	NP-PaPr00000001MP.bin.2.4
contig_2512	NP-PaPr00000001MP.bin.2.4
contig_2516	NP-PaPr00000001MP.bin.2.4
contig_2527	NP-PaPr00000001MP.bin.2.4
contig_2530	NP-PaPr00000001MP.bin.2.4
contig_2531	NP-PaPr00000001MP.bin.2.4
contig_2533	NP-PaPr00000001MP.bin.2.4
contig_2539	NP-PaPr00000001MP.bin.2.4
contig_2541	NP-PaPr00000001MP.bin.2.4
contig_2570	NP-PaPr00000001MP.bin.2.4
contig_2578	NP-PaPr00000001MP.bin.2.4
contig_2584	NP-PaPr00000001MP.bin.2.4
contig_2592	NP-PaPr00000001MP.bin.2.4
contig_2599	NP-PaPr00000001MP.bin.2.4
contig_2602	NP-PaPr00000001MP.bin.2.4
contig_2607	NP-PaPr00000001MP.bin.2.4
contig_2608	NP-PaPr00000001MP.bin.2.4
contig_2610	NP-PaPr00000001MP.bin.2.4
contig_2617	NP-PaPr00000001MP.bin.2.4
contig_2618	NP-PaPr00000001MP.bin.2.4
contig_2619	NP-PaPr00000001MP.bin.2.4
contig_2620	NP-PaPr00000001MP.bin.2.4
contig_2625	NP-PaPr00000001MP.bin.2.4
contig_2627	NP-PaPr00000001MP.bin.2.4
contig_330	NP-PaPr00000001MP.bin.2.4
contig_348	NP-PaPr00000001MP.bin.2.4
contig_364	NP-PaPr00000001MP.bin.2.4
contig_373	NP-PaPr00000001MP.bin.2.4
contig_449	NP-PaPr00000001MP.bin.2.4
contig_480	NP-PaPr00000001MP.bin.2.4
contig_526	NP-PaPr00000001MP.bin.2.4
contig_54	NP-PaPr00000001MP.bin.2.4
contig_542	NP-PaPr00000001MP.bin.2.4
contig_55	NP-PaPr00000001MP.bin.2.4
contig_772	NP-PaPr00000001MP.bin.2.4
contig_80	NP-PaPr00000001MP.bin.2.4
contig_81	NP-PaPr00000001MP.bin.2.4
contig_814	NP-PaPr00000001MP.bin.2.4
contig_870	NP-PaPr00000001MP.bin.2.4
contig_913	NP-PaPr00000001MP.bin.2.4
contig_98	NP-PaPr00000001MP.bin.2.4
contig_986	NP-PaPr00000001MP.bin.2.4
contig_103	NP-PaPr00000001MP.bin.2.5
contig_1049	NP-PaPr00000001MP.bin.2.5
contig_1065	NP-PaPr00000001MP.bin.2.5
contig_109	NP-PaPr00000001MP.bin.2.5
contig_1103	NP-PaPr00000001MP.bin.2.5
contig_1120	NP-PaPr00000001MP.bin.2.5
contig_1170	NP-PaPr00000001MP.bin.2.5
contig_1229	NP-PaPr00000001MP.bin.2.5
contig_1268	NP-PaPr00000001MP.bin.2.5
contig_1282	NP-PaPr00000001MP.bin.2.5
contig_131	NP-PaPr00000001MP.bin.2.5
contig_1360	NP-PaPr00000001MP.bin.2.5
contig_1366	NP-PaPr00000001MP.bin.2.5
contig_1368	NP-PaPr00000001MP.bin.2.5
contig_1372	NP-PaPr00000001MP.bin.2.5
contig_1377	NP-PaPr00000001MP.bin.2.5
contig_1378	NP-PaPr00000001MP.bin.2.5
contig_1431	NP-PaPr00000001MP.bin.2.5
contig_1441	NP-PaPr00000001MP.bin.2.5
contig_1469	NP-PaPr00000001MP.bin.2.5
contig_1569	NP-PaPr00000001MP.bin.2.5
contig_1586	NP-PaPr00000001MP.bin.2.5
contig_169	NP-PaPr00000001MP.bin.2.5
contig_1709	NP-PaPr00000001MP.bin.2.5
contig_1718	NP-PaPr00000001MP.bin.2.5
contig_1731	NP-PaPr00000001MP.bin.2.5
contig_1743	NP-PaPr00000001MP.bin.2.5
contig_1758	NP-PaPr00000001MP.bin.2.5
contig_1762	NP-PaPr00000001MP.bin.2.5
contig_1817	NP-PaPr00000001MP.bin.2.5
contig_182	NP-PaPr00000001MP.bin.2.5
contig_1823	NP-PaPr00000001MP.bin.2.5
contig_1828	NP-PaPr00000001MP.bin.2.5
contig_187	NP-PaPr00000001MP.bin.2.5
contig_1889	NP-PaPr00000001MP.bin.2.5
contig_1929	NP-PaPr00000001MP.bin.2.5
